URL,Burmese,Translated,Google Translate
https://twitter.com/LinnLin69447182/status/1388823138952228864,"@_OT7v ဟုတ်တယ် ဒါကြောင့်ပါ။ လက်နက်အားကိုးတာတောင် တယောက်နဲ့တယောက်ယှဥ်မဖိုက်ရဲတဲ့ကောင်တွေ း။ လက်နက် လက်နက်ချငိးယှဥ်ပစ်ရင် အသေဆိုးနဲ့သေကြတာလေ။ ""တခုခုဆိုလွတ်အောက်ပြေးပါ။ ဒါမှ ဆက်တိုက်ပွဲဝင်လို့ရမှာပါ။ "" #အရေးတော်ပုံအောင်ရမည် ✊✊✊",@_OT7v Yes it is right. These cowards cannot fight one-on-one even with the weapons. They die in vain if we square off with the weapons. Please run away if the situation goes awry. This will allow you to fight on. #WinTheRevolution ✊✊✊,"@_OT7v yes it is. Guys who dare not fight each other even if they rely on weapons. If they drop their weapons, they will die a horrible death. ""If you run away from something, then you can continue to fight."""
https://twitter.com/Jue66786104/status/1402849064970899456,ပြည်ထောင်စုကိုအသက်ပေးလို့တို့ကာကွယ်မလေ 'အခုမှ အသက်ဝင်လာတယ်။ တရားမျှတရေးကို လိုလားတောင့်တတဲ့ ပြည်သူလူထုကို အသက်ပေးပြီး ကျည်ဆံဘေးကနေ သက်သာရာပေးတဲ့ လူသတ်ကောင်စီကို ကျေးဇူးတင်ပါတယ်။ Rest in hell! #အရေးတော်ပုံအောင်ရမည် https://t.co/nbwum9DRxA,“We will give our lives for the Republic” just become reality. We thank the murderous military for sparing the people who want justice. Rest in Hell! #WinTheRevolution. https://t.co/nbwum9DRxA,The union is protected by giving life.' Thank you to the Murder Council for giving life to the people who want justice and giving them relief from the bullet. Rest in hell! #สี่วัววั่ https://t.co/nbwum9DRxA
https://twitter.com/KyawSwa94174578/status/1419638443995385857,နေချင်တာပေါ့ မိဘတွေနဲ့ နေချင်တာပေါ့ မိသားစုတွေနဲ့ နေချင်တာပေါ့ ကိုယ်ချစ်တဲ့သူတွေနဲ့ အခုချိန်မှာက မိဘအရေး မိသားစုအရေး ကျန်တဲ့အရေးအားလုံးကို ဘေးဖယ်ထားပြီး တစ်နိုင်ငံလုံးအရေးကို ဆက်လက်ပြီးကြိုးစားသွားပါမည်။ #အရေးတော်ပုံအောင်ရမည် #PeopleDefenceForce https://t.co/4gcdgFyepm,Of course we want to be with our parents and families and the loved ones. We are currently setting them aside to fight for the sake of the whole country. #WinTheRevolution #PeopleDefenceForce https://t.co/4gcdgFyepm,"I want to live with my parents. I want to live with my family. I want to live with my loved ones. Right now, I will put aside all the other issues of my parents and family and continue to work on the national issues. #สี่วัยตั่ม่ #PeopleDefenceForce https://t.co/4gcdgFyepm"
https://twitter.com/hmaburma/status/1441725137582116864,ရွှေဝါရောင်တော်လှန်ရေး (၁၄)နှစ်ပြည့်နေ့တွင် သမဂ္ဂခွပ်ဒေါင်းအောင်လံတော်အား အမြင့်မားဆုံး လွှင့်ထူ၍ မန္တလေးမြို့လယ်ခေါင်တွင် သပိတ်တိုက်ပွဲ ဆင်နွှဲခဲ့ကြသည့် မန္တလေးမြို့အခြေစိုက် တက္ကသိုလ်ကျောင်းသားသမဂ္ဂ(တကသ)များ သပိတ်စစ်ကြောင်း #အရေးတော်ပုံအောင်ရမည် #Photos - Simulation https://t.co/UEus7vVc5o,The Mandalay University Students Union raised their flag high and carried out a strike in Mandalay’s downtown to commemorate the 14th Anniversary of the Golden Robe Revolution. #WinTheRevolution #Photos - Simulation https://t.co/UEus7vVc5o,"On the 14th anniversary of the Saffron Revolution, the University Students' Union (TAKA) strike line in Mandalay city, which raised the highest flag of the union flag and staged a strike in the center of Mandalay, #ปี้คับตั่ม้า #Photos - Simulation https://t.co/UEus7vVc5o"
https://twitter.com/HtainWinAung8/status/1394539959592177665,ပြည်သူ့အတွက် ပြည်သူ 🔺အလံကို ထိပ်ဆုံးလူလက် ထိလုလုအချိန် 🔺ချောတိုင်ရင်းကို တင်းတင်းဖက်ထားတဲ့ အောက်ဆုံးလူ နှလုံးသားမျိုး ငါတို့နှလုံးသားတွေ သန်မာစမ်းပါရစေ..... မင်းကိုနိုင် #အရေးတော်ပုံအောင်ရမည် #စစ်အာဏာရှင်စနစ်မုချကျရှုံးရမည် #crd_to_owner https://t.co/DZJclAXGdk,People for people. Time to raise the flag high. Our hearts strong like the man who is holding the pole at the bottom. Min Ko Naing #WinTheRevolution #DictatorshipMustFail #crd_to_owner https://t.co/DZJclAXGdk,"People for the people 🔺When the hands of the top man are about to touch the flag 🔺The heart of the bottom man tightly clinging to the pillar, let our hearts be strong..."
https://twitter.com/EmtVip/status/1450803001803767812,❝တော်လှန်သီတင်းကျွတ် မီးတောက်တွေနဲ့ အာဏာရှင်ကို လောင်ကျွမ်းစေမယ်❞ #‌တော်လှန်သီတင်းကျွတ် #CandleStrike #ဆီမီးသပိတ် #ဓမ္မကိုဂုဏ်ပြုပူဇော် #အဓမ္မကိုလောင်ကျွမ်း #စစ်အာဏာရှင်စနစ်မုချကျရှုံးရမည် #‌အရေးတော်ပုံအောင်ရမည် ၂၀-၂၁ အောက်တိုဘာ ၂၀၂၁ ဆီမီးသပိတ် https://t.co/NPvhUQgYDQ,The dictators must burn with the flame from the light festival. #Revolution light festival #CandleStrike #CandleStrike #pray for justice #burn the injustice #dictatorship must fail #WinTheRevolution 20-21 October 2021 https://t.co/NPvhUQgYDQ,❝We will burn the tyrant with the flames of the revolutionary weekend❞ #‌웅세영현욘 #CandleStrike #사현이스 #วลับชิวิชิชี #ชุวับชิต้ว #บุชัต้าย #สิชิชิชิชิชิชิชิชิชี #ชีวัยสับตายตั้น 20-21 October 2021 Candle Strike https://t.co/NPvhUQgYDQ
https://twitter.com/PhyoThwelThwel1/status/1368814433280143362,နွေဦးတော်လှန်ရေးတွင် ရှေ့တန်း နောက်တန်း ဘက်ပေါင်းစုံ၊ ကဏ္႑ပေါင်းစုံမှ ပါဝင်တိုက်ပွဲဝင်နေကြသော မြန်မာအမျိုးသမီးသူရဲကောင်းများ အားလုံးကို လေးစားလျက်.... Pkz Fw 🇲🇲 8.3.2021 #အရေးတော်ပုံအောင်ရမည် #မြန်မာအမျိုးသမီးများနေ့ https://t.co/A6FCcRT56T,We salute the Myanmar women fight in the front link and participated in the revolution in various capacities. Pkz Fw 🇲🇲 8.3.2021 #WinTheRevolution #MyanmarWomenDay https://t.co/A6FCcRT56T,"In the Spring Revolution, the front lines and rear lines all sides; With respect to all the Myanmar women heroes who are participating in the fight from all sides.... Pkz Fw 🇲🇲 8.3.2021 #ชีไลับตัววิว #ขีย้ายลั่ม่ว่ว https://t.co/A6FCcRT56T"
https://twitter.com/EiSandi16/status/1365643514613227522,အိမ်ထဲမှာတော့မနေ နိုင်ဘူး ထောင်ပဲကျကျ သေပဲ သေသေ သရဏဂုံ တင်ထားပြီးပြီမို့... မနက်ဖြန် ၂၈..၂..၂၀၂၁ (တနင်္ဂနွေနေ့) အထွေထွေသပိတ်ထွက်ကိုထွက်မည်...💪💪💪 #ငါတို့အားလုံးရဲ့သမိုင်းသစ် #အရေးတော်ပုံအောင်ရမည် #အာဏာရှင်မုချကျဆုံးရမည် #Crd,We have prayed already. We cannot stay at home regardless of being jailed or die. we will go out for the general strike tomorrow on the Sunday 28th February 2021. 💪💪💪 #Our New History. #WinTheRevolution #DictatorshipMustFail #Crd,"I can't stay in the house anymore, I'm going to die in prison, I'm going to die because I've already laid the death knell... Tomorrow 28..2..2021 (Sunday) we will go on a general strike...💪💪💪"
https://twitter.com/PyaePhy37956284/status/1366275314670854144,#We_need_democracy ယခုဖြစ်နေတဲ့ တိုက်ပွဲက လက်နက်ကိုပိုင်တဲ့လူနဲ့၊ ပြည်သူကို ပိုင်တဲ့လူ နှစ်ဖက်ကြားဖြစ်နေတဲ့ တိုက်ပွဲပါ။ ဒါကြောင့် ပြည်သူပိုင်သူသာလျှင် နိုင်ရမည့်ပွဲဖြစ်တယ်။ #စစ်အာဏာရှင်ကျဆုံးပါစေ #အရေးတော်ပုံအောင်ရမည် #credit သေရွာပြန်မန်းတင်စိုး,"#We_need_democracy this is the war between two group of people, where one owns the weapons and one have support from the people. therefore this is the war where the victory belongs to those who have support from the people. #DictatorshipMustFail #WinTheRevolution #Crd Min Tin Soe","#We_need_democracy The current battle is with the people who own the weapons. It is a battle between two people who belong to the people. Therefore, it is a match that only the public can win. #สุชั่วิยแวย่วิวัว #บุัยตั่ม่าย์และ #สุชิ่มี่วียมัดติต"
https://twitter.com/Thandar25696263/status/1407198646131597314,@nslwin ဒီချိန်မှာ ကျွန်မတို့ ပေးနိုင်တဲ့ အကောင်းဆုံး အကူအညီက နှုတ်လုံ ခြင်းနဲ့ အာမချောင်ခြင်းပါ ရွှေမန္တလေး အတွက် နှုတ်စည်းစောင့် ကူညီကြရအောင် #အရေးတော်ပုံအောင်ရမည် #June22Coup,The best help we can offer right now is to remain silent. Let's help Mandalay by being quiet. #WinTheRevolution #June22Coup,@nslwin The best help we can give at this time is to keep our mouth shut and be patient. Let's help keep our mouth shut for the golden mandala.
https://twitter.com/YePyaenn/status/1381188614927740934,ဌာနဆိုင်ရာအသီးသီးက ဝန်ထမ်းတွေက CDM လုပ်ပြီးစစ်ကောင်စီရဲ့ ယန္တရားကိုရပ်တန့်ဖို့ ဘဝတွေနဲ့ ရင်းထားပြီးပြီ။ အကြမ်းဖက်ကောင်စီရဲ့ ဝါဒဖြန့်နေတဲ့ ပြန်ကြားရေးမဏ္ဍိုင်တစ်ခုလုံးရပ်တန့်သွားဖို့ တို့ပြည်သူတွေမှာ တာဝန်ရှိတယ်။ [၁/၂] #WhatsHappeningInMyanmar #အရေးတော်ပုံအောင်ရမည်,the employees from different departments of the military offices have invested their lives to undertake the civil disobedience movement. it is our responsibility to stop the propaganda communications from the terrorists military government. (1/2) #WhatsHappeningInMyanmar #WinTheRevolution,Employees of various departments have devoted their lives to stopping the mechanism of the military council after CDM. It is the responsibility of our people to stop the entire information system spreading the propaganda of the terrorist council. (1/2) #WhatsHappeningInMyanmar
https://twitter.com/MiAye20/status/1385889207218970625,ပြည်သူ့ အစိုးရအသစ် (NUG )ကို ထောက်ခံ အားပေးခြင်းနှင့် ဂျပန် အစိုးရ အနေနဲ့ လည်း အစိုးရအသစ်အား ကြိုဆိုထောက်ခံပေးပါရန် ဆန္ဒထုတ်ဖော်ပွဲ #အရေးတော်ပုံအောင်ရမည် #WeSupportNUG https://t.co/phBcSn9dEI,The Japanese government strike to support the National Unity Government (NUG) as the new government. #WinTheRevolution #WeSupportNUG https://t.co/phBcSn9dEI,Demonstration to support and encourage the new People's Government (NUG) and the Japanese government to welcome and support the new government.
https://twitter.com/NanmyoE/status/1358789921541001217,မျှော်လင့်နေတာထက် ယုံကြည်ဖို့ လိုတယ် အားပေးနေတာထက် ဝင်ပါဖို့ လဲလိုတယ် #မင်းကိုနိုင် #သပိတ်_သပိတ်_မှောက်_မှောက် #အရေးတော်ပုံအောင်ရမည် #စစ်အာဏာရှင်အလိုမရှိ #အမေစုကျမ်းမာပါစေ #မတရားဖမ်းဆီးထားသူများပြန်လွတ်ပေး #စစ်အာဏာရှင်စနစ်ကျဆုံးပါစေ #savemyanamar 8.2.2021❤️ https://t.co/PqSig7oOy9,"we need more faith and participation, instead of hoping. #MinKoNaing #Strike #WinTheRevolution #MayAmaySuBeHealthy #ReleasetheIlligetimateArrest #DictatorshipMustFail #savemyanamar 8.2.2021❤️ https://t.co/PqSig7oOy9","More than hoping, you need to believe, rather than encouraging, you need to enter."
https://twitter.com/MizzimaNews/status/1501148663678062595,“ဣထိယတွေရှေ့သို့ချီ အကြမ်းဖက်မှုကို အမြစ်ဖြတ်မည်” ကလေးမြို့ ပင်မသပိတ် စစ်ကြောင်း See More | https://t.co/yURkioKfNE #နိုင်ငံတကာအမျိုးသမီးများနေ့ #စစ်ကိုင်းတိုင်း #ကလေးမြို့ #ဆန္ဒပြ #အရေးတော်ပုံအောင်ရမည် #Mizzima,“Ladies will march forward to unroot the terrorism” Kalay City Strike https://t.co/yURkioKfNE #International Women Day #Sagaing Division #Kalay City #Strike #WinTheRevolution #Mizzima,We will root out violence against women See More | https://t.co/yURkioKfNE #狗会电影什么上日 #马庙密 #国家宝 #明直 #赛雷校阿论 #Mizzima
https://twitter.com/HlaMyaing6/status/1409906808198615043,အခုအင်းစိန်ထောင်မှာ မုဒိန်းမှု ခိုးမှုတို့နဲ့ထောင်ကျနေတဲ့ကောင်တွေက ပုဒ်မ(၅၀၅)ကနဲ့အဖမ်းခံထားရတဲ့ကျောင်းသား/သူတွေ နဲ့ ပြည်သူတွေကို မတရားနိုပ်စက်ပြီးခိုင်းနေပါတယ် #Speakoutလဲလုပ်ပေးကြပါ #upနိုင်ရင်#up မupနိုင်ရင်လဲ ကိုယ့် Accမှာပြန်တင်ပေးပါ #Save Myamnar #အရေးတော်ပုံအောင်ရမည်,"Those jailed for rape and theft in Insein Jail is forcing and torturing those students who are arrested under Act 505. Please #SpeakOut #Up if you can . If you cannot #Up , please reshare in your account. #Save Myamnar #WinTheRevolution","Right now, the people in Insein prison for raping and stealing are asking the students/people arrested under Section (505) to do the wrong thing #Speakout."
https://twitter.com/KTS72079442/status/1367644180927844359,နိုင်ပါ့မလားလို့ လာမမေးကြပါနဲ့ ဒီပွဲမှာ ဖဲကြိုးစဖြတ်ကတည်းက ဘယ်သူ့အတွက်မှ အပြန်လက်မှတ် မပါဘူး နွေရောက်ရင် ဒီပိတောက် ပွင့်ကို ပွင့်ရမယ်။ #RejectMilitaryCoup #အရေးတော်ပုံအောင်ရမည် #နွေဦးတော်လှန်ရေး #crd https://t.co/DUUuHUMMhs,Please do not ask if we can win this. There is no return ticket for anyone when this fight started. We must win this by the summer. #RejectMilitaryCoup #WinTheRevolution #SpringRevolution #crd https://t.co/DUUuHUMMhs,"Don't come and ask me if I can do it. Since the ribbon is cut at this event, there is no return ticket for anyone. When summer comes, this pintak flower must open. #RejectMilitaryCoup #ชียปับตับตั้น #แทยไทย่าย #crd https://t.co/DUUuHUMMhs"
https://twitter.com/SanLinA89035521/status/1393544367579701249,မင်းတပ်တစ်မြို့လုံးကို အာဏာလု စစ်ကောင်စီမှ စစ်အင်အားထောင်ကျော် လေကြောင်းပစ်ကူ လက်နက်ကြီး လူသားတံတိုင်း စတဲ့ ယုတ်မာလို့ရတဲ့ နည်းမျိုးစုံနဲ့ လူမျိုးတုန်းသတ်ဖြတ်မှုတွေ ပြုလုပ်နေပါတယ် #RejectMilitryCoap #SaveMyanmar #အရေးတော်ပုံအောင်ရမည်,They are massive genocide carried out by the military in the whole of Min Dat city using the weapons of massive destruction. #RejectMilitryCoap #SaveMyanmar #WinTheRevolution,"The military council has taken control of the entire city, and the military council has more than a thousand military forces, airstrikes, heavy weapons, and a human wall."
https://twitter.com/WinHtet79613874/status/1366780641887457283,အမေစုခန့်အပ်ထားတဲ့ ကိုရီးယားနိုင်ငံမြန်မာ သံအမတ်ဦးသန့်စင်ကတော့CDMမှာ မပါဝင်ပဲ စစ်ဘောမလိုက်တဲ့ အတွက် သံရုံးရှေ့မှာ ဆန္ဒဖော်ထုတ်ပြီး ပြည်သူတွေအတွက် လူသေလောက်တောင် တန်ဖိုးမရှိတော့တဲ့အတွက် လွမ်းသူ့ပန်းခွေချပေးခဲ့ပါတယ် #WhatsHappeningInMyanmar #Mar2Coup #အရေးတော်ပုံအောင်ရမည် https://t.co/ObxQ1uMIWN,"We have left the condolences flowers for the Myanmar ambassador in Korea, U Thant Sin, who was appointed by Amay Su. He sided with the military without participating in the CDM. #WhatsHappeningInMyanmar #Mar2Coup #WinTheRevolution https://t.co/ObxQ1uMIWN","The Myanmar Ambassador to Korea, appointed by Maa Su, U Sain, did not participate in the CDM and did not send a military coup. He held a rally in front of the embassy and laid a wreath for the people because he is no longer worth the death of a human being."
https://twitter.com/tdkogyi/status/1368071518245318659,စောင်တထည် ရေတထုပ် ကျည်မကာတဲ့ဒိုင်း နဲ့ သေနတ်ကိုင်သောင်းကြမ်းသူတွေကို အံတုရဲတဲ့ မြန်မာပြည်က အာဇာနည်Gz လေးတွေ မလေးစားပဲကိုမနေနိုင်ဘူး။ 👏👏👏 #အရေးတော်ပုံအောင်ရမည် #မုချအောင်ရမည် #Democratic #Credit https://t.co/KyhOwPZsRe,"We cannot stop respecting those generation Zs who resisted the armed forces with the blanket, a bottle of water and the shields that do not protect them. #WinTheRevolution #MustWin # Democratic #Credit https://t.co/KyhOwPZsRe","I can't help but respect the martyrs of Burma who defied the thugs with a blanket, a bag of water, and a bulletproof shield. 👏🏻"
https://twitter.com/Thandar25696263/status/1407198881541091332,@Katycho2021 ဒီချိန်မှာ ကျွန်မတို့ ပေးနိုင်တဲ့ အကောင်းဆုံး အကူအညီက နှုတ်လုံ ခြင်းနဲ့ အာမချောင်ခြင်းပါ ရွှေမန္တလေး အတွက် နှုတ်စည်းစောင့် ကူညီကြရအောင် #အရေးတော်ပုံအောင်ရမည် #June22Coup https://t.co/lgbC8kRjSb,@Katycho2021 The best help we can offer right now is to remain silent. Please help Shwe Mandalay by being silent. #WinTheRevolution #June22Coup https://t.co/lgbC8kRjSb,@Katycho2021 The best help we can give at this time is word of mouth and encouragement. Let's help keep the word for the golden mandala.
https://twitter.com/Jennife35410509/status/1394877929209974787,အာဏာရှင်စနစ်ကျဆုံးရေး ဒို့ရေး အရိုးထဲထိစွဲနေတဲ့ မုန်းတီးစိတ်က ဘယ်တော့မှ အသံမတိတ် အလံမလိပ်ဘူးဆိုတာ အလုပ်နဲ့သက်သေပြသွားမှာ ငါတို့တောင်းတနေတဲ့ Democracy ငါတို့ရောက်အောင်သွားမှာ #နွေဦးတော်လှန်ရေး #အရေးတော်ပုံအောင်ရမည် #စစ်အာဏာရှင်စနစ်အလိုမရှိဘူး #CivilDisobedienceMovement https://t.co/JMvisufdny,It is our right to destroy the dictatorship. We will prove with our actions that our hatred will never die and will never be silent. We will go until we get the democracy that we want. #SpringRevolution #WinTheRevolution #NoDictatorship #CivilDisobedienceMovement https://t.co/JMvisufdny,We will prove with work that the hatred that touches the bones of the fall of the dictatorial system will never be silent and will not wave the flag. We will achieve the democracy we are asking for.
https://twitter.com/SmileSm76684755/status/1405949601752879105,မနက်ဖန် မိန်းကလေးတေ အကုန်လုံးခေါင်းပေါ် မှာ 👩 ပန်းလေးတေ🌺🌻🌹🌷🌸 ပန်ထားတာမြင်ချင်လို့...🥺 ယောကျာ်းလေးတွေဆို ပန်းလေးတေ ဆောင်ထားစေချင်ပါတယ်💜 အားလုံး ညီစေချင်ပါတယ်နော် ✊🏻✊🏻✊🏻 #SaveMyammar #အရေးတော်ပုံအောင်ရမည်,Tomorrow we would like to see the flowers on the head of the girls. please prepare the flowers at hand for the boys. Please be united. #SaveMyammar #WinTheRevolution,"Tomorrow, all the girls will have a flower on their head 🌺🌻🌹🌷🌸 🌺🌻🌹🌷🌸 ."
https://twitter.com/AntDigital1/status/1365669729822769155,ကြောက်စိတ်ဝင်လာရင် ဒေါ်အောင်ဆန်းစုကြည်ကို နှလုံးသွင်းပါ၊ သူ့မျက်လုံးတွေဆို ကြည်တောက်စူးရှပြီး မဟုတ်တာလုပ်ချင်တဲ့သူတွေ စေ့စေ့တောင်မကြည့်ရဲလောက်အောင်ပဲ၊ အမေစုကို တစ်ကယ်ချစ်ရင် အမေစုလို သတ္တိရှိအောင်ကြိုးစားကြရမယ်၊ ကြောက်ရင်မလုပ်နဲ့ လုပ်ရင်မကြောက်နဲ့။ #အရေးတော်ပုံအောင်ရမည် https://t.co/u8F2LZ0jkT,Please remember Daw Aung San Su Kyi if the fear creep in. Her eyes are sharp until they do not dare to look at her. We have to try to be like her if we say that we love her. Don't do it if you are fearful and if you do don't fear. #WinTheRevolution https://t.co/u8F2LZ0jkT Closer to the finish line,"If fear comes, take Aung San Suu Kyi to heart. His eyes are so bright and sharp that those who want to do otherwise don't even look intently. If you really love Ma Su, you must try to be brave like Ma Su. Don't do if you're afraid, don't be afraid if you do. #สี่วัววั้ว https://t.co/u8F2LZ0jkT"
https://twitter.com/aom_april/status/1418448898276929536,ရက်အနည်းငယ်လောက် ကိုယ့်အပူနဲ့ သွေးအေးနေမိလောက် တောင်းပန်ပါတယ် ဒီနေ့ ထောင်ထဲက အသံတွေ ပြန်ကြားပြီး ကိုယ့်ကိုယ်ကို ရှက်မိပါတယ် အရင်လို နိုင်တဲ့၀န်သမျှ ပြန်ထမ်းပါတော့မယ်ရှင်။ #အရေးတော်ပုံအောင်ရမည်,I am sorry for being silent for a few days because of my own grief. I am ashamed of myself because we can hear the voices from the jail today. I will do my part like before. #WinTheRevolution,I'm sorry that I've been cold and hot for a few days. Today I heard the voices from the prison and I'm ashamed of myself. #ค้วัยตั่ม่
https://twitter.com/TPS_KP/status/1470409289298677760,အခု တိုက်ပွဲးပြီးလို့ ပြည်ထောင်စုဖြစ်သွားတဲ့အခါ ချမ်းသာတဲ့ပြည်နယ် သံယံဇာတပေါးတဲ့ ပြည်နယ်က အမွေကို ကိုယ်လဲးရမယ် လို့ ထင်နေကြတုန်းဘဲး အင်း အခုလိုလူတွေ အများရှိနေကြအုံးမည်။ #အရေးတော်ပုံအောင်ရမည,There are still many people who think that they will get something from the resources from the nation after the war is done and the Republic is formed. #WinTheRevolution,"Now, after the struggle, when the Union becomes a union, they still think that they must inherit from a state rich in resources. #ชี่คัววิวิวิมวั่ม"
https://twitter.com/pyaeheinmg/status/1389627190409576452,စောက်ခြောက် ဆိုတာပါလို့ ငါ့ကို ပိတ်တာလား မအေလိုး မင်းအောင်လှိုင် မင်းအောင်လှိုင် မအေလိုး မအေလိုး ဖေ့ဘုတ် တရုတ်မလင် မအေလိုး လီးပဲ #အရေးတော်ပုံအောင်ရမည် https://t.co/1vCa3p402O,You are being a coward. Why did you ban me. Motherfucking Min Aung Hlaing. Facebook is the bitch of China. Fuck you. #WinTheRevolution https://t.co/1vCa3p402O,Are you shutting me down because it's so dry? Min Aung Hlaing Min Aung Hlaing Min Aung Ma Aelo Facebook Chinese Malin Ma Aelo Lee #ปีไป้วัวย้าย https://t.co/1vCa3p402O
https://twitter.com/cvdom2021/status/1371144428673507331,သတင်းသမားတွေ/စိတ်ချယုံကြည်ရတဲ့ သတင်းရင်းမြစ်တွေဟာ ကျွန်တော်တို့ လှုပ်ရှားမှုအတွက် အသက်တမျှ အရေးကြီးပါတယ်။ သတင်းသမားများ အထူးဂရုစိုက်ပြီး သတင်းများကို အသေအချာ ဆက်လက်တင်ပေးကြပါ။ အန္တရာယ်ကင်း ဘေးလဲရှင်းကြပါစေ။ #အရေးတော်ပုံအောင်ရမည်,The accurate and trustworthy news sources from the reporters are extremely important for our movement. Please continue to report the accurate information for us. Please be safe. #WinTheRevolution,Trusted journalists/sources are vital to our movement. Journalists take special care and continue to deliver news carefully. May they be safe and sound. #ค้วัยตั่ม่
https://twitter.com/UKoKoMgThu/status/1387263079600300032,နွေဦးတော်လှန်ရေး၏ ဦးတည်ချက်သည် စစ်ကောင်စီနှင့် စေ့စပ်ညှိနှိုင်းရေးမဟုတ်ပါ။ နွေဦးတော်လှန်ရေး၏ ဦးတည်ချက်သည် တပ်မတော်နှင့် စစ်ကောင်စီကို အမြစ်မကျန် ချေမှုန်းရေးသာဖြစ်တယ်။ #WhatsHappeninglnMyanmar #Apr27Coup #Myanmar #အရေးတော်ပုံအောင်ရမည်။ #စစ်အာဏာရှင်စနစ်မုချကျဆုံးရမည်။,The direction of the summer revolution is not to negotiate with the military. The direction of the summer revolution is to destroy the military army and leave none of them. #WhatsHappeninglnMyanmar #Apr27Coup #Myanmar #WinTheRevolution #DictatorshipMustFail,The direction of the Spring Revolution is not negotiation with the War Council. The aim of the Spring Revolution was to completely destroy the military and the military council. #WhatsHappeninglnMyanmar #Apr27Coup #Myanmar #ปีไทยตั่วิด #Military system must definitely fall.
https://twitter.com/CC43421/status/1387080536380743691,နွေဦးတော်လှန်ရေး၏ ဦးတည်ချက်သည် စစ်ကောင်စီနှင့် စေ့စပ်ညှိနှိုင်းရေးမဟုတ်။ နွေဦးတော်လှန်ရေး၏ ဦးတည်ချက်သည် တပ်မတော်နှင့် စစ်ကောင်စီကို အမြစ်မကျန် ချေမှုန်းရေးသာဖြစ်တယ်။ #WhatsHappeningInMyanmar #Apr27Coup #Myanmar #အရေးတော်ပုံအောင်ရမည် #စစ်အာဏာရှင်စနစ်မုချကျဆုံးရမည် https://t.co/iVLCrbNrdz,The direction of the summer revolution is not to negotiate with the military. The direction of the summer revolution is to destroy the military army and leave none of them. #WhatsHappeninglnMyanmar #Apr27Coup #Myanmar #WinTheRevolution #DictatorshipMustFail https://t.co/iVLCrbNrdz,The direction of the Spring Revolution is not negotiation with the War Council. The aim of the Spring Revolution was to completely destroy the military and the military council. #WhatsHappeningInMyanmar #Apr27Coup #Myanmar #ชีวัววัววั่วิว #สิชิชิชีย่าวิ่มื้อม่ must fall https://t.co/iVLCrbNrdz
https://twitter.com/aries_linnlinn/status/1377197508494036992,CNN ရဲ့ သတင်းထောက်မရောက်ခင်လေး စစ်ကောင်စီက မနေ့ကရက်စွဲနဲ့ကြိုထုတ်လိုက်တဲ့ လျှို့ဝှက်စာနော်လက်လွန် ချင်တိုင်းလက်လွန်ထားပြီးခုကျမှ လက်လွန်ခြေလွန်မဖြစ်စေရေးတဲ့လား လမ်းမပေါ်က သွေးတွေမခြောက်သေးဘူး တချို့သူရဲကောင်းတွေ အသုဘမချရသေးဘူး နင်မို့သောက်ရှက်မရှိ #အရေးတော်ပုံအောင်ရမည် https://t.co/Ng67EilFYm,"This is the secret letter that the military released yesterday before the arrival of the reporter from CNN. Do you say not to use excessive force, after using it already? The blood on the road has not even dried out yet. Some martyrs are not even buried yet. You have no shame. #WinTheRevolution https://t.co/Ng67EilFYm","Before CNN's reporter arrived, the military council issued a secret letter dated yesterday."
https://twitter.com/Paingnyein12/status/1407179232359247876,ဤတော်လှန်ရေးမှာ ကျဆုံးသွားသော တော်လှန်ရေးပြည်သူများ PDF သူရဲကောင်းများကို ဘယ်တော့မှ မမေ့ပါ ထို အာဇာနည်သူရဲကောင်းတို့၏ ပေးဆပ်မှုကို ဘယ်တော့မှ မမေ့ပါ #remembrancepoppy #အရေးတော်ပုံအောင်ရမည် #SaveMyanmar https://t.co/DexKc1iobo,We will never forget the sacrifices off the PDF martyrs who have fallen in the revolution. #remembrancepoppy #WinTheRevolution #SaveMyanmar https://t.co/DexKc1iobo,Never forget the heroes of the revolutionary people who died in this revolution PDF Never forget the sacrifice of those martyred heroes #remembrancepoppy #ชี้ปับตัวย่าย์ #SaveMyanmar https://t.co/DexKc1iobo
https://twitter.com/KyawSwa94174578/status/1419999912578543617,သမိုင်းမကြောင်တဲ့ မြတောင် သတ္တိမကြောင်တဲ့ မြတောင် ခွန်အားရှိတဲ့ မြတောင် သံမဏိ မြတောင် မလဲပြိုဘူး အမှန်တရားအပေါ်မှာခိုင်မြဲစွာရပ်တည်ခဲ့တဲ့မြတောင် လေးစားဦးညွှတ်အလေးပြုဂုဏ်ပြုလျက် #ကြောက်ခေတ်ကို_မှောက်ပစ်ကြ #ကျောင်းသားပြည်သူ_ညီရဲ့လားဟေ့ #အရေးတော်ပုံအောင်ရမည် https://t.co/SUZSs67wNh,"Mya Taung with history, Mya Taung with courage, Mya Taung with strength, Mya Taung of steel, Mya Taung that does not back down. We will always salute Mya Taung which stood firm for the truth. #Overturn the fear #Are the students and people united? #WinTheRevolution https://t.co/SUZSs67wNh",History-less Mya Taung Fearless Mya Taung Strong Mya Taung Steel Mya Taung will not crumble Mya Taung who stood firmly on the truth Respect and salute #สี่วิที่ตัว_วัวิต้วโย #ป้านและ_ว่วิ่ม้วิว #บีปิชียวิวิ่
